Accession Number	Annotation	1	2	3
SPO3775	"Oligopeptide/dipeptide ABC transporter, permease protein"	2.25E+06	2.14E+06	2.24E+06
SPO3776	"Oligopeptide/dipeptide ABC transporter, permease protein"	6.66E+06	6.83E+06	7.19E+06
SPO3777	"Oligopeptide/dipeptide ABC transporter, ATP-binding protein"	6.79E+06	6.98E+06	6.70E+06
SPO3778	"Oligopeptide/dipeptide ABC transporter, ATP-binding protein"	5.38E+06	5.43E+06	5.28E+06
SPO3779	"Transcriptional regulator, LysR family"	1.91E+06	1.99E+06	1.87E+06
SPO3780	"Membrane protein, putative"	1.72E+06	1.77E+06	1.79E+06
SPO3781	Uncharacterized protein	54071.4	23757.2	74020.3
SPO3782	Uncharacterized protein	225732	193343	240475
SPO3783	"Sugar ABC transporter, ATP-binding protein"	153186	193389	133064
SPO3784	"Sugar ABC transporter, ATP-binding protein"	48793.7	33528.9	59039.7
SPO3785	"Sugar ABC transporter, permease protein"		60976.4
SPO3786	"Sugar ABC transporter, permease protein"
SPO3787	"Sugar ABC transporter, periplasmic sugar-binding protein"	34592.3	26043.3
SPO3788	Acetoin catabolism regulatory protein	263372	250768	254214
SPO3789	4-carboxymuconolactone decarboxylase domain/alkylhydroperoxidase AhpD family core domain protein	62071.7	84261.9	54169.7
SPO3790	"Acetoin dehydrogenase complex, E2 component, dihydrolipoamide acetyltransferase (EC 2.3.1.12)"	153725	155155	142671
SPO3791	"Acetoin dehydrogenase complex, E1 component, beta subunit (EC 1.1.1.-)"	272470	249651	277005
SPO3792	"Acetoin dehydrogenase complex, E1 component, alpha subunit (EC 1.1.1.-)"	158613	161864	157003
SPO3793	Acetoin catabolism protein X
SPO3795	RNA polymerase sigma-54 factor	275299	331357	316955
SPO3802	GAF domain-containing protein	282863	309602	268794
SPO3803	"Transcriptional regulator, AraC family"	346307	353386	329297
SPO3804	3-methylmercaptopropionyl-CoA dehydrogenase (MMPA-CoA dehydrogenase) (EC 1.3.99.41)	1.42E+07	1.41E+07	1.41E+07
SPO3805	Methylthioacryloyl-CoA hydratase (EC 4.2.1.155)	1.15E+07	1.10E+07	1.16E+07
SPO3806	SsrA-binding protein (Small protein B)	4.14E+06	4.10E+06	4.29E+06
SPO3807	DUF2794 domain-containing protein	623137	617347	584338
SPO3809	"Transcriptional regulator, ArsR family"	598770	551174	500998
SPO3810	"2,3-bisphosphoglycerate-independent phosphoglycerate mutase (BPG-independent PGAM) (Phosphoglyceromutase) (iPGM) (EC 5.4.2.12)"	4.22E+06	4.16E+06	4.19E+06
SPO3811	Peptidase M23 domain-containing protein	2.48E+06	2.46E+06	2.44E+06
SPO3812	Carboxyl-terminal protease family protein	1.51E+07	1.45E+07	1.48E+07
SPO3813	Uncharacterized protein	3.71E+06	3.70E+06	3.54E+06
SPO3814	Uncharacterized protein	3.11E+06	3.22E+06	3.26E+06
SPO3815	"ABC transporter, permease protein"	2.62E+06	2.58E+06	2.60E+06
SPO3816	CAAX amino terminal protease family protein	319682	296720	315695
SPO3817	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta (ACCase subunit beta) (Acetyl-CoA carboxylase carboxyltransferase subunit beta) (EC 2.1.3.15)	1.32E+07	1.33E+07	1.29E+07
SPO3818	Dihydrofolate synthase/folylpolyglutamate synthase (EC 6.3.2.12) (EC 6.3.2.17) (Folylpoly-gamma-glutamate synthetase-dihydrofolate synthetase) (Folylpolyglutamate synthetase) (Tetrahydrofolylpolyglutamate synthase)	1.12E+07	1.13E+07	1.11E+07
SPO3819	"ATPase, AFG1 family"	2.36E+06	2.53E+06	2.40E+06
SPO3820	"Transmembrane transporter, major facilitator family"	1.14E+06	1.27E+06	1.39E+06
SPO3821	Ornithine cyclodeaminase/mu-crystallin family protein	7.18E+06	6.79E+06	6.77E+06
SPO3822	"HAD-superfamily hydrolase, subfamily IA, variant 1 family protein"	2.05E+06	2.16E+06	2.30E+06
SPO3823	Large ribosomal subunit protein uL23 (50S ribosomal protein L23)	6.46E+07	5.84E+07	5.90E+07
SPO3824	Large ribosomal subunit protein uL4 (50S ribosomal protein L4)	1.13E+08	1.13E+08	1.18E+08
SPO3825	Large ribosomal subunit protein uL3 (50S ribosomal protein L3)	7.97E+07	8.34E+07	8.51E+07
SPO3826	Small ribosomal subunit protein uS10 (30S ribosomal protein S10)	7.81E+07	7.85E+07	7.62E+07
SPO3827	UPF0178 protein SPO3827	2.78E+06	3.06E+06	3.00E+06
SPO3828	Soluble pyridine nucleotide transhydrogenase (EC 1.6.1.1) (NAD(P)(+) transhydrogenase [B-specific])	6.41E+06	6.37E+06	6.46E+06
SPO3829	S-formylglutathione hydrolase (EC 3.1.2.12)	7.85E+06	7.93E+06	8.17E+06
SPO3830	peptidase T (EC 3.4.11.4)	8.48E+06	8.41E+06	8.27E+06
SPO3831	Maspardin	2.62E+06	2.84E+06	2.63E+06
SPO3832	Ornithine cyclodeaminase/mu-crystallin family protein	2.16E+06	2.04E+06	2.11E+06
SPO3833	"ATP-dependent RNA helicase, DEAD/DEAH box family"	3.86E+06	3.88E+06	3.55E+06
SPO3834	4-hydroxy-tetrahydrodipicolinate reductase (HTPA reductase) (EC 1.17.1.8)	6.87E+06	6.76E+06	6.93E+06
SPO3835	Ribosome-binding factor A	7.14E+06	7.34E+06	7.09E+06
SPO3836	Phosphodiester glycosidase domain-containing protein	2.10E+06	2.11E+06	2.03E+06
SPO3837	tRNA pseudouridine synthase B (EC 5.4.99.25) (tRNA pseudouridine(55) synthase) (Psi55 synthase) (tRNA pseudouridylate synthase) (tRNA-uridine isomerase)	3.55E+06	3.62E+06	3.73E+06
SPO3838	DUF1643 domain-containing protein	1.24E+06	1.26E+06	1.24E+06
SPO3839	Type I secretion target repeat protein	42269.1	61345.4	67410.3
SPO3840	Small ribosomal subunit protein uS15 (30S ribosomal protein S15)	8.63E+07	8.88E+07	8.89E+07
SPO3841	"Transcriptional regulator, TetR family"	1.45E+06	1.34E+06	1.29E+06
SPO3842	Rubrerythrin diiron-binding domain-containing protein	2.67E+06	2.66E+06	2.81E+06
SPO3843	"Malonate transporter, putative"	82554.7	83993.5	90178.9
SPO3844	DNA polymerase I (EC 2.7.7.7)	4.08E+06	3.94E+06	3.90E+06
SPO3845	DUF2798 domain-containing protein	180549	169685	158479
SPO3846	Zinc finger CHCC-type domain-containing protein	7.73E+06	7.16E+06	8.02E+06
SPO3847	"ABC transporter, ATP-binding protein"	2.22E+06	2.29E+06	2.29E+06
SPO3849	DUF1203 domain-containing protein	259564	264664	236064
SPO3850	S-(hydroxymethyl)glutathione dehydrogenase (EC 1.1.1.284)	1.08E+07	1.02E+07	1.09E+07
SPO3851	HemY domain protein	1.42E+07	1.50E+07	1.42E+07
SPO3852	Mitochondrial inner membrane protein	6.19E+06	5.49E+06	6.29E+06
SPO3853	"Uroporphyrinogen-III synthase, putative"	974020	960158	926866
SPO3854	tRNA N6-adenosine threonylcarbamoyltransferase (EC 2.3.1.234) (N6-L-threonylcarbamoyladenine synthase) (t(6)A synthase) (t(6)A37 threonylcarbamoyladenosine biosynthesis protein TsaD) (tRNA threonylcarbamoyladenosine biosynthesis protein TsaD)	1.51E+06	1.50E+06	1.42E+06
SPO3855	Glycerol-3-phosphate dehydrogenase [NAD(P)+] (EC 1.1.1.94) (NAD(P)(+)-dependent glycerol-3-phosphate dehydrogenase) (NAD(P)H-dependent dihydroxyacetone-phosphate reductase)	1.71E+06	1.63E+06	1.62E+06
SPO3856	YCII-related domain protein	1.22E+07	1.16E+07	1.17E+07
SPO3857	EVE domain-containing protein	6.06E+06	6.13E+06	5.70E+06
SPO3859	DUF2853 family protein	4.20E+07	4.10E+07	3.99E+07
SPO3860	Lipoprotein	409364	450904	390976
SPO3861	Adenosylhomocysteinase (EC 3.13.2.1) (S-adenosyl-L-homocysteine hydrolase) (AdoHcyase)	3.11E+07	3.02E+07	3.04E+07
SPO3863	HD domain protein	1.01E+06	1.06E+06	1.07E+06
SPO3864	Glycosyltransferase 61 catalytic domain-containing protein	2.29E+06	2.29E+06	2.24E+06
SPO3865	Photosynthetic apparatus regulatory protein RegA	6.75E+06	6.14E+06	6.06E+06
SPO3866	Regulatory protein SenC	1.06E+07	1.15E+07	1.02E+07
SPO3867	histidine kinase (EC 2.7.13.3)	1.87E+06	1.93E+06	2.04E+06
SPO3868	PAS domain-containing protein	1.46E+06	1.42E+06	1.42E+06
SPO3869	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE (t(6)A37 threonylcarbamoyladenosine biosynthesis protein TsaE)	708284	764123	708320
SPO3870	Aminoglycoside phosphotransferase domain-containing protein	2.37E+06	2.37E+06	2.48E+06
SPO3871	Nucleotidyltransferase family protein	1.07E+06	1.10E+06	1.06E+06
SPO3872	PD-(D/E)XK endonuclease-like domain-containing protein	1.67E+06	1.68E+06	1.67E+06
SPO3873	DNA 3'-5' helicase (EC 5.6.2.4) (DNA 3'-5' helicase II)	1.57E+06	1.55E+06	1.53E+06
SPO3874	Thioredoxin	2.91E+07	2.82E+07	3.00E+07
SPO3875	Uncharacterized protein	1.34E+06	1.46E+06	1.30E+06
SPO3876	Uncharacterized protein	433376	400382	442202
SPO3877	Transcriptional regulator/arsenate reductase	491683	507552	507734
SPO3878	Glyceraldehyde-3-phosphate dehydrogenase (EC 1.2.1.-)	1.10E+06	1.11E+06	968298
SPO3879	"Membrane protein, putative"
SPO3880	ATP-dependent protease subunit HslV (EC 3.4.25.2)	1.26E+07	1.34E+07	1.34E+07
SPO3881	"Twin-arginine translocation pathway signal sequence domain protein, putative"	307515	332823	323786
SPO3882	ATP-dependent protease ATPase subunit HslU (Unfoldase HslU)	1.00E+07	1.06E+07	1.03E+07
SPO3883	"Lipoprotein, putative"	1.55E+06	1.67E+06	1.60E+06
SPO3884	Smr domain protein	947449	949474	986390
SPO3885	peptidoglycan lytic exotransglycosylase (EC 4.2.2.n1) (Murein hydrolase A)	1.48E+06	1.47E+06	1.42E+06
SPO3886	"Transporter, Tim44 family"	1.40E+07	1.47E+07	1.44E+07
SPO3887	FxsA	2.16E+06	2.06E+06	1.90E+06
SPO3888	Protein-export protein SecB	8.81E+07	9.23E+07	9.16E+07
SPO3889	DNA polymerase III subunit epsilon (EC 2.7.7.7)	2.49E+06	2.57E+06	2.53E+06
SPO3890	Dephospho-CoA kinase (EC 2.7.1.24) (Dephosphocoenzyme A kinase)	1.89E+06	1.99E+06	1.96E+06
SPO3891	Shikimate dehydrogenase (NADP(+)) (SDH) (EC 1.1.1.25)	6.82E+06	7.07E+06	6.62E+06
SPO3892	Nucleoside triphosphate pyrophosphatase (EC 3.6.1.9) (Nucleotide pyrophosphatase) (Nucleotide PPase)	1.49E+06	1.47E+06	1.45E+06
SPO3893	Protoporphyrinogen IX oxidase (PPO) (EC 1.3.99.-)	1.76E+06	1.93E+06	1.80E+06
SPO3894	Transcription termination factor Rho (EC 3.6.4.-) (ATP-dependent helicase Rho)	1.72E+07	1.81E+07	1.81E+07
SPO3895	tRNA modification GTPase MnmE (EC 3.6.-.-)	1.62E+06	1.61E+06	1.58E+06
SPO3896	"Transcriptional regulator, TetR family"	2.33E+06	2.33E+06	2.32E+06
SPO3898	"DNA-binding protein, putative"	28292.1	31746.4	37537.1
SPO3899	YgjP-like metallopeptidase domain-containing protein	1.06E+06	1.08E+06	1.05E+06
SPO3900	Thermonuclease family protein	666164	621094	610894
SPO3901	"Carbon monoxide dehydrogenase G protein, putative"	1.19E+06	1.24E+06	1.27E+06
SPO3902	Transglycosylase domain protein
SPO3903	"6-carboxy-5,6,7,8-tetrahydropterin synthase (EC 4.-.-.-)"	275973	261094	291308
SPO3904	Heat shock protein	628650	667682	671689
SPOA0001	Glycosyl transferase family 2	1.82E+06	1.78E+06	1.77E+06
SPOA0002	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase (EC 2.8.4.3) ((Dimethylallyl)adenosine tRNA methylthiotransferase MiaB) (tRNA-i(6)A37 methylthiotransferase)	5.46E+06	5.48E+06	5.43E+06
SPOA0003	Uncharacterized protein	1.06E+06	747389	1.02E+06
SPOA0004	OmpA family protein	1.01E+07	9.35E+06	9.04E+06
SPOA0005	"Lipoprotein, putative"	2.38E+06	2.49E+06	2.31E+06
SPOA0006	PhoH-like protein	5.38E+06	5.34E+06	5.18E+06
SPOA0008	Endoribonuclease YbeY (EC 3.1.-.-)	631922	585532	593611
SPOA0009	"Hemolysin, putative"	1.60E+06	1.61E+06	1.73E+06
SPOA0010	Apolipoprotein N-acyltransferase (ALP N-acyltransferase) (EC 2.3.1.269)	1.14E+06	1.06E+06	1.10E+06
SPOA0011	S-adenosylmethionine synthase (AdoMet synthase) (EC 2.5.1.6) (MAT) (Methionine adenosyltransferase)	2.28E+07	2.32E+07	2.24E+07
SPOA0012	"DNA topology modulation kinase FlaR, putative"	1.10E+06	1.03E+06	1.06E+06
SPOA0013	ATP-dependent Clp protease proteolytic subunit	944359	1.02E+06	989388
SPOA0014	tRNA (guanine-N(7)-)-methyltransferase (EC 2.1.1.33) (tRNA (guanine(46)-N(7))-methyltransferase) (tRNA(m7G46)-methyltransferase)	3.71E+06	3.58E+06	3.77E+06
SPOA0015	3-phosphoshikimate 1-carboxyvinyltransferase (EC 2.5.1.19) (5-enolpyruvylshikimate-3-phosphate synthase) (EPSP synthase) (EPSPS)	9.82E+06	9.75E+06	9.33E+06
SPOA0017	Cytidylate kinase (CK) (EC 2.7.4.25) (Cytidine monophosphate kinase) (CMP kinase)	6.57E+06	6.59E+06	6.40E+06
SPOA0018	YHS domain protein	19309.4	20650.3	14160.1
SPOA0020	Alanine racemase domain protein	372058	387525	348058
SPOA0021	"Oxidoreductase, FAD-binding protein"	557796	600083	560809
SPOA0022	Cytochrome c5	50257.4	45241.4	35439.4
SPOA0023	"Transcriptional regulator, TetR family"	821017	775554	728412
SPOA0024	"2-oxo-hepta-3-ene-1,7-dioic acid hydratase, putative"	1.61E+06	1.67E+06	1.59E+06
SPOA0025	Fumarylacetoacetate hydrolase family protein	2.93E+06	2.90E+06	2.86E+06
SPOA0026	"3,4-dihydroxyphenylacetate 2,3-dioxygenase (EC 1.13.11.15)"	415853	340552	306457
SPOA0027	5-carboxy-2-hydroxymuconate semialdehyde dehydrogenase (EC 1.2.1.60)	3.36E+06	3.31E+06	3.23E+06
SPOA0028	Na(+)-translocating NADH-quinone reductase subunit A (Na(+)-NQR subunit A) (Na(+)-translocating NQR subunit A) (EC 7.2.1.1) (NQR complex subunit A) (NQR-1 subunit A)	2.09E+07	2.03E+07	1.99E+07
SPOA0029	Na(+)-translocating NADH-quinone reductase subunit B (Na(+)-NQR subunit B) (Na(+)-translocating NQR subunit B) (EC 7.2.1.1) (NQR complex subunit B) (NQR-1 subunit B)	8.29E+06	7.91E+06	8.46E+06
SPOA0030	Na(+)-translocating NADH-quinone reductase subunit C (Na(+)-NQR subunit C) (Na(+)-translocating NQR subunit C) (EC 7.2.1.1) (NQR complex subunit C) (NQR-1 subunit C)	1.38E+07	1.24E+07	1.33E+07
SPOA0031	Na(+)-translocating NADH-quinone reductase subunit D (Na(+)-NQR subunit D) (Na(+)-translocating NQR subunit D) (EC 7.2.1.1) (NQR complex subunit D) (NQR-1 subunit D)	4.14E+06	4.10E+06	4.53E+06
SPOA0032	Na(+)-translocating NADH-quinone reductase subunit E (Na(+)-NQR subunit E) (Na(+)-translocating NQR subunit E) (EC 7.2.1.1) (NQR complex subunit E) (NQR-1 subunit E)			14481.7
SPOA0033	Na(+)-translocating NADH-quinone reductase subunit F (Na(+)-NQR subunit F) (Na(+)-translocating NQR subunit F) (EC 7.2.1.1) (NQR complex subunit F) (NQR-1 subunit F)	1.94E+07	1.87E+07	1.87E+07
SPOA0034	CBS domain protein	4.53E+06	4.34E+06	4.35E+06
SPOA0036	FAD:protein FMN transferase (EC 2.7.1.180) (Flavin transferase)	5.87E+06	5.92E+06	5.91E+06
SPOA0037	(Na+)-NQR maturation NqrM	441419	437210	410036
SPOA0038	"Transcriptional regulator, LuxR family"	1.33E+06	1.23E+06	1.27E+06
SPOA0039	Cytochrome c domain-containing protein	1.07E+07	1.10E+07	1.06E+07
SPOA0042	3-keto-5-aminohexanoate cleavage protein	2.01E+06	2.06E+06	1.91E+06
SPOA0043	"Protocatechuate 3,4-dioxygenase alpha subunit (EC 1.13.11.3)"	598209	564732	657230
SPOA0044	"Protocatechuate 3,4-dioxygenase beta subunit (EC 1.13.11.3)"	1.11E+06	1.02E+06	1.07E+06
SPOA0045	4-carboxymuconolactone decarboxylase (EC 4.1.1.44)	502722	486487	435894
SPOA0046	4-hydroxybenzoate hydroxylase (EC 1.14.13.2)	681335	637908	607439
SPOA0047	Pca operon transcriptional activator PcaQ	1.02E+06	1.10E+06	1.07E+06
SPOA0050	Nitrous-oxide reductase (EC 1.7.2.4) (N(2)OR) (N2O reductase)	112771	134658	156675
SPOA0052	"ABC transporter, ATP-binding protein NosF"	54141.2	51388.2	44922.6
SPOA0055	Cytochrome c family protein	58848.8	59850	23002.2
SPOA0056	"DNA-binding protein, putative"	1.29E+06	1.24E+06	1.31E+06
SPOA0057	aminomethyltransferase (EC 2.1.2.10) (Glycine cleavage system T protein)	1.05E+07	1.07E+07	1.04E+07
SPOA0058	Glycine cleavage system H protein	1.97E+06	1.80E+06	1.90E+06
SPOA0059	Glycine dehydrogenase (decarboxylating) (EC 1.4.4.2) (Glycine cleavage system P-protein) (Glycine decarboxylase) (Glycine dehydrogenase (aminomethyl-transferring))	1.50E+07	1.46E+07	1.48E+07
SPOA0060	"Transcriptional regulator, AraC family"	139511	138614	135355
SPOA0061	Catalase-peroxidase (CP) (EC 1.11.1.21) (Peroxidase/catalase)	9.88E+07	9.27E+07	9.88E+07
SPOA0062	Aspartate racemase (EC 5.1.1.13)	2.61E+06	2.60E+06	2.68E+06
SPOA0063	FAD dependent oxidoreductase/aminomethyl transferase	609224	573790	617174
SPOA0064	"NG,NG-dimethylarginine dimethylaminohydrolase, putative"	6.24E+06	5.98E+06	5.79E+06
SPOA0065	Thiamine pyrophosphate-dependent enzyme	1.70E+06	1.72E+06	1.72E+06
SPOA0066	aspartate transaminase (EC 2.6.1.1)	4.80E+06	4.68E+06	4.58E+06
SPOA0067	"Transcriptional regulator, TetR family"	966613	1.00E+06	1.03E+06
SPOA0068	"Polar amino acid uptake family ABC transporter, ATP-binding protein"	1.09E+06	971332	1.02E+06
SPOA0069	"Polar amino acid uptake family ABC transporter, periplasmic substrate-binding protein"	3.33E+06	3.33E+06	3.15E+06
SPOA0070	"Polar amino acid uptake family ABC transporter, permease protein"	536564	567538	535733
SPOA0071	"Polar amino acid uptake family ABC transporter, permease protein"	92660.4	70817.7	86243.9
SPOA0072	UPF0262 protein SPOA0072	3.75E+06	3.63E+06	3.60E+06
SPOA0073	Arsenate reductase (EC 1.20.4.1)	1.19E+06	1.24E+06	1.12E+06
SPOA0074	SnoaL-like domain-containing protein	4.45E+06	4.10E+06	4.11E+06
SPOA0075	N-acetyltransferase domain-containing protein	907770	907206	867692
SPOA0076	"Hydrolase, carbon-nitrogen family"	2.84E+06	2.83E+06	2.55E+06
SPOA0077	Translation initiation factor IF-1	1.02E+07	9.73E+06	9.95E+06
SPOA0078	dTTP/UTP pyrophosphatase (dTTPase/UTPase) (EC 3.6.1.9) (Nucleoside triphosphate pyrophosphatase) (Nucleotide pyrophosphatase) (Nucleotide PPase)	2.52E+06	2.58E+06	2.62E+06
SPOA0079	"Ribonuclease, Rne/Rng family"	4.45E+06	4.50E+06	4.41E+06
SPOA0081	DNA 3'-5' helicase II	478792	485607	486251
SPOA0082	AAA domain-containing protein	593691	553080	598707
SPOA0083	DUF4365 domain-containing protein	1.10E+06	1.04E+06	1.11E+06
SPOA0085	"DNA-binding protein, putative"	247734	221069	250036
SPOA0086	DNA primase/polymerase bifunctional N-terminal domain-containing protein	245229	255810	241559
SPOA0087a	Unknown	1.51E+06	1.59E+06	1.56E+06
SPOA0088	Uncharacterized protein	1.05E+06	999107	1.06E+06
SPOA0093	FAD binding domain protein	2.47E+06	2.50E+06	2.54E+06
SPOA0094	DUF4383 domain-containing protein	118381	174726	129340
SPOA0095	Lipoprotein	592504	582236	594256
SPOA0096	Histone deacetylase/AcuC/AphA family protein	1.47E+06	1.39E+06	1.30E+06
SPOA0097	"Branched-chain amino acid ABC transporter, permease protein"	134101	128107	100237
SPOA0098	"Branched-chain amino acid ABC transporter, permease protein"	729603	855094	538719
SPOA0099	"Branched-chain amino acid ABC transporter, ATP-binding protein"	744790	992596	924162
SPOA0100	"Branched-chain amino acid ABC transporter, ATP-binding protein"	866161	878518	778530
SPOA0101	"Branched-chain amino acid ABC transporter, periplasmic branched-chain amino acid-binding protein, putative"	1.57E+06	1.53E+06	1.41E+06
SPOA0102	"Transcriptional regulator, LuxR family"	1.08E+06	1.09E+06	1.20E+06
SPOA0103	DUF4440 domain-containing protein	822808	894676	815898
SPOA0104	Aldehyde dehydrogenase family protein	1.36E+06	1.35E+06	1.29E+06
SPOA0105	"Transcriptional regulator, putative"	929715	916254	890757
SPOA0106	SnoaL-like domain-containing protein	1.04E+06	1.14E+06	1.17E+06
SPOA0107	"Transcriptional regulator, LysR family"	734131	615020	680704
SPOA0108	"Membrane protein, putative"		2215.37	1587.5
SPOA0109	Uncharacterized protein	63867.7	62303	63348.2
SPOA0112	Phenylacetaldehyde dehydrogenase (EC 1.2.1.39)	198546	156979	165032
SPOA0113	"Aminotransferase, class III"	103626	89255.4	98681.3
SPOA0115	"Gentisate 1,2-dioxygenase (EC 1.13.11.4)"	411638	355543	384026
SPOA0116	Fumarylacetoacetate hydrolase family protein	891084	1.06E+06	891415
SPOA0117	Maleate isomerase (EC 5.2.1.1) (Maleate cis-trans isomerase)	760275	775489	753876
SPOA0120	Transporter	1.47E+06	1.21E+06	1.23E+06
SPOA0121	Sulfatase family protein	710238	701366	675454
SPOA0123	CHAT domain-containing protein	3.87E+06	3.93E+06	3.97E+06
SPOA0124	AAA+ ATPase domain-containing protein	2.41E+06	2.52E+06	2.39E+06
SPOA0125	HNH domain-containing protein	887090	885489	973520
SPOA0126	"Oxidoreductase, short chain dehydrogenase/reductase family"	160842	149751	127160
SPOA0127	Cyclase family protein	280894	184969	200247
SPOA0128	"Oxidoreductase, short chain dehydrogenase/reductase family"	423478	397912	437476
SPOA0129	Thiolase family protein
SPOA0130	AMP-binding enzyme family protein	135484	135392	119730
SPOA0131	"Aromatic 1,2-dioxygenase, beta subunit"		178279
SPOA0132	"Aromatic 1,2-dioxygenase, alpha subunit"	42010.3	56871.1	43159.4
SPOA0133	Oxidoreductase FAD-binding domain/oxidoreductase NAD-binding domain/2Fe-2S iron-sulfur cluster binding domain protein	178385	181876	167975
SPOA0137	UDP-N-acetylglucosamine 1-carboxyvinyltransferase (EC 2.5.1.7) (Enoylpyruvate transferase) (UDP-N-acetylglucosamine enolpyruvyl transferase) (EPT)	1.11E+07	1.04E+07	1.06E+07
SPOA0138	DUF2948 domain-containing protein	7.33E+06	7.42E+06	7.37E+06
SPOA0139	"Acetyltransferase, GNAT family"	711006	656360	649984
SPOA0140	Glutamine--fructose-6-phosphate aminotransferase [isomerizing] (EC 2.6.1.16)	3.05E+06	2.91E+06	2.92E+06
SPOA0141	Antitoxin Xre/MbcA/ParS-like toxin-binding domain-containing protein	993442	997592	945386
SPOA0142	RES domain-containing protein	753407	789617	708902
SPOA0143	"Transcriptional regulator, IclR family"	1.71E+06	1.77E+06	1.68E+06
SPOA0144	"Serine--glyoxylate transaminase, putative"	261076	261145	256792
SPOA0145	Pyridoxal-phosphate dependent enzyme	422475	439636	416740
SPOA0146	"Threonine aldolase, low-specificity (EC 4.1.2.5)"	3.83E+06	3.65E+06	3.53E+06
SPOA0147	Ornithine cyclodeaminase/mu-crystallin family protein	506320	507929	515222
SPOA0149	"Transcriptional regulator, GntR family"	422086	442045	445908
SPOA0150	"Transcriptional regulator, AraC family"	192108	169455	180558
SPOA0153	Uncharacterized protein	42346.4	37170.6	21384.7
